#,ESTADO,EQUIPO / ACTIVO,PRODUCTO,DESCRIPCION,PRUEBA / CALIBRACION,TIPO EQUIPO,ÁREA A INSPECIONAR
3219,ACTIVO,PCT-90-129,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3220,ACTIVO,PCT-90-130,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3221,ACTIVO,PCT-90-130,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3222,ACTIVO,PCT-90-130,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3223,ACTIVO,PCT-90-130,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3224,ACTIVO,PCT-90-131,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3225,ACTIVO,PCT-90-131,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3226,ACTIVO,PCT-90-131,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3227,ACTIVO,PCT-90-131,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3228,ACTIVO,PCT-90-132,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3229,ACTIVO,PCT-90-132,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3230,ACTIVO,PCT-90-132,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3231,ACTIVO,PCT-90-132,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3232,ACTIVO,PCT-90-133,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3233,ACTIVO,PCT-90-133,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3234,ACTIVO,PCT-90-133,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3235,ACTIVO,PCT-90-133,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3236,ACTIVO,PCT-90-134,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3237,ACTIVO,PCT-90-134,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3238,ACTIVO,PCT-90-134,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3239,ACTIVO,PCT-90-134,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3240,ACTIVO,PCT-90-135,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3241,ACTIVO,PCT-90-135,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3242,ACTIVO,PCT-90-135,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3243,ACTIVO,PCT-90-135,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3244,ACTIVO,PCT-90-136,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3245,ACTIVO,PCT-90-136,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3246,ACTIVO,PCT-90-136,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3247,ACTIVO,PCT-90-136,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3248,ACTIVO,PCT-90-137,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3249,ACTIVO,PCT-90-137,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3250,ACTIVO,PCT-90-137,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3251,ACTIVO,PCT-90-137,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3252,ACTIVO,PCT-90-138,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3253,ACTIVO,PCT-90-138,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3254,ACTIVO,PCT-90-138,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3255,ACTIVO,PCT-90-138,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3256,ACTIVO,PCT-90-139,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3257,ACTIVO,PCT-90-139,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3258,ACTIVO,PCT-90-139,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3259,ACTIVO,PCT-90-139,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3260,ACTIVO,PCT-90-140,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3261,ACTIVO,PCT-90-140,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3262,ACTIVO,PCT-90-140,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3263,ACTIVO,PCT-90-140,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3264,ACTIVO,PCT-90-141,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3265,ACTIVO,PCT-90-141,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3266,ACTIVO,PCT-90-141,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3267,ACTIVO,PCT-90-141,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3268,ACTIVO,PCT-90-142,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3269,ACTIVO,PCT-90-142,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3270,ACTIVO,PCT-90-142,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3271,ACTIVO,PCT-90-142,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3272,ACTIVO,PCT-90-143,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3273,ACTIVO,PCT-90-143,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3274,ACTIVO,PCT-90-143,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3275,ACTIVO,PCT-90-143,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3276,ACTIVO,PCT-90-144,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3277,ACTIVO,PCT-90-144,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3278,ACTIVO,PCT-90-144,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3279,ACTIVO,PCT-90-144,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3280,ACTIVO,PCT-90-145,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3281,ACTIVO,PCT-90-145,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3282,ACTIVO,PCT-90-145,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3283,ACTIVO,PCT-90-145,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3284,ACTIVO,PCT-90-146,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3285,ACTIVO,PCT-90-146,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3286,ACTIVO,PCT-90-146,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3287,ACTIVO,PCT-90-146,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3288,ACTIVO,PCT-90-147,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3289,ACTIVO,PCT-90-147,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3290,ACTIVO,PCT-90-147,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3291,ACTIVO,PCT-90-147,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3292,ACTIVO,PCT-90-148,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3293,ACTIVO,PCT-90-148,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3294,ACTIVO,PCT-90-148,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3295,ACTIVO,PCT-90-148,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3296,ACTIVO,PCT-90-149,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3297,ACTIVO,PCT-90-149,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3298,ACTIVO,PCT-90-149,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3299,ACTIVO,PCT-90-149,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3300,ACTIVO,PCT-90-150,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3301,ACTIVO,PCT-90-150,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3302,ACTIVO,PCT-90-150,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3303,ACTIVO,PCT-90-150,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3304,ACTIVO,PCT-90-151,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3305,ACTIVO,PCT-90-151,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3306,ACTIVO,PCT-90-151,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3307,ACTIVO,PCT-90-151,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3308,ACTIVO,PCT-90-152,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3309,ACTIVO,PCT-90-152,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3310,ACTIVO,PCT-90-152,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3311,ACTIVO,PCT-90-152,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3312,ACTIVO,PCT-90-153,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3313,ACTIVO,PCT-90-153,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3314,ACTIVO,PCT-90-153,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3315,ACTIVO,PCT-90-153,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3316,ACTIVO,PCT-90-154,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3317,ACTIVO,PCT-90-154,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3318,ACTIVO,PCT-90-154,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3319,ACTIVO,PCT-90-154,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3320,ACTIVO,PCT-90-155,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3321,ACTIVO,PCT-90-155,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3322,ACTIVO,PCT-90-155,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3323,ACTIVO,PCT-90-155,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3324,ACTIVO,PCT-90-156,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3325,ACTIVO,PCT-90-156,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3326,ACTIVO,PCT-90-156,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3327,ACTIVO,PCT-90-156,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3328,ACTIVO,PCT-90-157,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3329,ACTIVO,PCT-90-157,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3330,ACTIVO,PCT-90-157,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3331,ACTIVO,PCT-90-157,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3332,ACTIVO,PCT-90-158,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3333,ACTIVO,PCT-90-158,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3334,ACTIVO,PCT-90-158,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3335,ACTIVO,PCT-90-158,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3336,ACTIVO,PCT-90-159,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3337,ACTIVO,PCT-90-159,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3338,ACTIVO,PCT-90-159,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3339,ACTIVO,PCT-90-159,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3340,ACTIVO,PCT-90-160,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3341,ACTIVO,PCT-90-160,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3342,ACTIVO,PCT-90-160,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3343,ACTIVO,PCT-90-160,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3344,ACTIVO,PCT-90-161,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3345,ACTIVO,PCT-90-161,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3346,ACTIVO,PCT-90-161,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3347,ACTIVO,PCT-90-161,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3348,ACTIVO,PCT-90-162,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3349,ACTIVO,PCT-90-162,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3350,ACTIVO,PCT-90-162,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3351,ACTIVO,PCT-90-162,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3352,ACTIVO,PCT-90-163,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3353,ACTIVO,PCT-90-163,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3354,ACTIVO,PCT-90-163,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3355,ACTIVO,PCT-90-163,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3356,ACTIVO,PCT-90-164,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
3357,ACTIVO,PCT-90-164,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,"ROSCA, MARIPOSA, PIÑON"
3358,ACTIVO,PCT-90-164,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,VT / PT / MT,SOLDADO,SOLDADURA
3359,ACTIVO,PCT-90-164,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,UTT,SOLDADO,PARED
3360,ACTIVO,PCT-90-165,90,90 4 206 M 2000 X 4 206 H 2000  P.T: 2000 H2S LONG: N/A TEMP: -29 - 121 C,LT,SOLDADO,CAVIDAD
